idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 93692,Julienas,Frankrike,750 ml,"14,5 %",209:-
0,Nr 94963,Corton-Pougets Grand Cru,Frankrike,750 ml,14 %,995:-
0,Nr 94826,Coursodon,Frankrike,750 ml,15 %,349:-
0,Nr 94511,Les Laquets,Frankrike,750 ml,15 %,299:-
0,Nr 92154,Mazoyères-Chambertin Grand Cru,Frankrike,750 ml,13 %,4 277:-
0,Nr 90190,Charmes-Chambertin Grand Cru,Frankrike,750 ml,13 %,4 277:-
0,Nr 92888,Bruno Clair Gevrey-Chambertin,Frankrike,750 ml,13 %,1 672:-
0,Nr 92891,Bruno Clair,Frankrike,750 ml,13 %,3 614:-
0,Nr 90047,Côte Rôtie La Mouline,Frankrike,750 ml,14 %,3 695:-
0,Nr 93588,Dugois,Frankrike,750 ml,14 %,194:-
0,Nr 94967,Gevrey-Chambertin Premier Cru Clos Saint-Jacques,Frankrike,750 ml,"13,5 %",1 865:-
0,Nr 94975,Clos Vougeot Grand Cru,Frankrike,750 ml,14 %,1 695:-
0,Nr 94977,Bonnes Mares Grand Cru,Frankrike,750 ml,"14,5 %",3 895:-
0,Nr 91202,Delas Frères,Frankrike,750 ml,15 %,1 699:-
0,Nr 92700,Les Forts de Latour,Frankrike,750 ml,13 %,2 333:-
0,Nr 93996,Ermitage Ex Voto Rouge,Frankrike,750 ml,14 %,2 895:-
0,Nr 94978,Chapelle-Chambertin Grand Cru,Frankrike,750 ml,"13,5 %",2 395:-
0,Nr 92225,Chateau Ausone,Frankrike,750 ml,"13,5 %",9 549:-
0,Nr 90451,Château La Mission Haut-Brion,Frankrike,750 ml,13 %,3 989:-
0,Nr 94072,Bonnes Mares Grand Cru,Frankrike,750 ml,"14,5 %",3 299:-
0,Nr 94976,Chambertin Clos de Bèze Grand Cru,Frankrike,750 ml,"13,5 %",3 895:-
0,Nr 95387,Ermitage Ex Voto Rouge,Frankrike,750 ml,"14,5 %",2 999:-
0,Nr 95042,Bonnes-Mares Grand Cru,Frankrike,750 ml,"13,5 %",4 350:-
0,Nr 94697,Clos de la Brosse,Frankrike,750 ml,"14,5 %",169:-
0,Nr 90658,Musigny Grand Cru,Frankrike,750 ml,13 %,7 249:-
0,Nr 94460,Charmes-Chambertin,Frankrike,750 ml,13 %,4 620:-
0,Nr 92983,Château Nenin,Frankrike,750 ml,"14,5 %",728:-
0,Nr 94733,Bourgogne Hautes Côtes de Nuits,Frankrike,750 ml,"13,5 %",329:-
0,Nr 93241,Château Labégorce,Frankrike,750 ml,13 %,539:-
0,Nr 94966,Chambolle-Musigny Premier Cru Les Fuées,Frankrike,750 ml,14 %,1 079:-
0,Nr 92618,Clos de Vougeot,Frankrike,750 ml,"13,5 %",2 559:-
0,Nr 93159,Mazis-Chambertin Grand Cru,Frankrike,750 ml,"13,5 %",3 299:-
0,Nr 93715,Musigny Grand Cru,Frankrike,750 ml,14 %,7 449:-
0,Nr 2196,Château Haut Chevalier,Frankrike,750 ml,"14,5 %",79:-
0,Nr 92830,Ermitage Ex Voto Rouge,Frankrike,750 ml,"14,5 %",3 350:-
0,Nr 94832,Mas du Notaire,Frankrike,750 ml,15 %,189:-
0,Nr 93144,Clos Vougeot,Frankrike,750 ml,"14,5 %",1 899:-
0,Nr 93667,Côte-Rotie,Frankrike,750 ml,14 %,3 295:-
0,Nr 93668,Côte-Rôtie,Frankrike,750 ml,14 %,3 295:-
0,Nr 94073,Clos Saint-Denis Grand Cru,Frankrike,750 ml,14 %,2 985:-
0,Nr 94083,Beaune Premier Cru,Frankrike,750 ml,14 %,625:-
0,Nr 94566,Gassier,Frankrike,750 ml,15 %,141:-
0,Nr 93164,Nuits-Saint-Georges Premier Cru Les Roncieres,Frankrike,750 ml,14 %,879:-
0,Nr 91262,Chateau Leoville,Frankrike,750 ml,14 %,2 699:-
0,Nr 92478,Clos de la Roche,Frankrike,750 ml,"13,5 %",2 599:-
0,Nr 93885,Volnay 1er Cru Clos des Ducs,Frankrike,750 ml,"13,5 %",2 001:-
0,Nr 93915,Bourgogne Rouge,Frankrike,750 ml,"13,5 %",401:-
0,Nr 93908,Volnay 1er Cru Fremiet,Frankrike,750 ml,"13,5 %",1 121:-
0,Nr 93829,Volnay 1er Cru Champans,Frankrike,750 ml,"13,5 %",1 351:-
0,Nr 90519,Chambolle-Musigny,Frankrike,750 ml,"13,5 %",881:-
0,Nr 73422,Gérard Bertrand,Frankrike,750 ml,"14,5 %",131:-
0,Nr 56448,Jean Vidérue,Frankrike,750 ml,13 %,81:-
0,Nr 2132,Renne,Frankrike,750 ml,"13,5 %",71:-*
0,Nr 2629,Grès de Boutenac,Frankrike,750 ml,15 %,171:-
0,Nr 57730,Art's,Frankrike,187 ml,"13,5 %",29:-*
0,Nr 50507,Abbotts & Delaunay,Frankrike,750 ml,"12,5 %",131:-
0,Nr 57106,Arcane La Tempérance Cairanne Organic,Frankrike,750 ml,15 %,211:-
0,Nr 2288,Alva,Frankrike,750 ml,"14,5 %",91:-
0,Nr 55804,Tissot & Potel La Sixième Côte,Frankrike,750 ml,13 %,121:-
0,Nr 92248,Les Varennes du Grand Clos,Frankrike,1500 ml,13 %,752:-
0,Nr 74136,Crozes-Hermitage,Frankrike,750 ml,13 %,211:-
0,Nr 92532,Chinon Les Varennes du Grand Clos,Frankrike,1500 ml,14 %,739:-
0,Nr 56326,Cortado,Frankrike,750 ml,12 %,150:-
0,Nr 2179,Domaine de Verquière,Frankrike,750 ml,14 %,161:-
0,Nr 75965,M Chapoutier,Frankrike,750 ml,"13,5 %",701:-
0,Nr 79455,Château Pech-Latt,Frankrike,750 ml,15 %,191:-
0,Nr 71340,Paul Jaboulet,Frankrike,750 ml,"13,5 %",291:-
0,Nr 75609,Artemia,Frankrike,750 ml,14 %,381:-
0,Nr 78954,Weinbach,Frankrike,750 ml,"14,5 %",391:-
0,Nr 78702,André Rohrer,Frankrike,750 ml,13 %,321:-
0,Nr 76072,Ferraton Père & Fils,Frankrike,750 ml,14 %,837:-
0,Nr 74168,M. Chapoutier,Frankrike,750 ml,"14,5 %",201:-
