idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 51814,Fleurs de Prairie,Frankrike,750 ml,"12,5 %",131:-
0,Nr 52052,Mirabeau En Provence,Frankrike,750 ml,"12,5 %",171:-
0,Nr 52119,Domaine De La Rouvière,Frankrike,750 ml,13 %,121:-
0,Nr 82488,Alphonse,Frankrike,750 ml,"12,5 %",91:-
0,Nr 75351,Quelías,Spanien,750 ml,"13,5 %",201:-
0,Nr 76611,Bell Cros,Spanien,750 ml,13 %,161:-
0,Nr 90306,By.Ott,Frankrike,3000 ml,13 %,964:-
0,Nr 55545,No T'ho Diré,Spanien,750 ml,14 %,250:-
0,Nr 55755,Pheasant's Tears,Georgien,750 ml,12 %,251:-
0,Nr 55963,Sea Rosé,Portugal,1000 ml,11 %,71:-
0,Nr 56024,Leth,Österrike,750 ml,12 %,121:-
0,Nr 53382,Rosatello,Italien,750 ml,12 %,101:-
0,Nr 53471,Sancerre Rosé,Frankrike,750 ml,13 %,281:-
0,Nr 78666,Aqua di Venus,Italien,1500 ml,13 %,402:-
0,Nr 54454,Domaine Rabiega,Frankrike,750 ml,"12,5 %",1 052:-
0,Nr 54715,Puy Cheri,Frankrike,1500 ml,"12,5 %",172:-
0,Nr 55133,Zýme,Italien,750 ml,"12,5 %",457:-
0,Nr 78158,Langhe,Italien,750 ml,13 %,158:-
0,Nr 56982,Routas,Frankrike,750 ml,13 %,139:-
0,Nr 57041,Tour du Bon,Frankrike,750 ml,"12,5 %",227:-
0,Nr 57091,Franschhoek Cellar,Sydafrika,750 ml,"12,5 %",117:-
0,Nr 72448,Langhe Rosato,Italien,1500 ml,13 %,282:-
0,Nr 56692,Monte Santoccio,Italien,750 ml,12 %,181:-
0,Nr 56982,Routas,Frankrike,750 ml,13 %,139:-
0,Nr 57041,Tour du Bon,Frankrike,750 ml,"12,5 %",227:-
0,Nr 57091,Franschhoek Cellar,Sydafrika,750 ml,"12,5 %",117:-
0,Nr 57173,Sandhäxan,Portugal,750 ml,"12,5 %",141:-
0,Nr 59470,Domaine de Font-Sane,Frankrike,750 ml,15 %,230:-
0,Nr 59586,Duc De Foix,Spanien,750 ml,"13,5 %",186:-
0,Nr 51300,Pavina Rosè,Spanien,750 ml,13 %,170:-
0,Nr 51424,Zenato,Italien,750 ml,"12,5 %",131:-
0,Nr 51667,Grande Cuvée Madame,Frankrike,750 ml,13 %,171:-
0,Nr 51679,Vivanco Rosado,Spanien,750 ml,"13,5 %",161:-
0,Nr 52107,Kein Name,Österrike,750 ml,12 %,101:-
0,Nr 52488,Figuière,Frankrike,750 ml,13 %,147:-
0,Nr 52607,Lidköping,Frankrike,750 ml,"12,5 %",113:-
0,Nr 53020,Wongraven,Italien,750 ml,12 %,141:-
0,Nr 73593,Chateau Minuty,Frankrike,750 ml,"12,5 %",401:-
0,Nr 77649,Abdyika,Bulgarien,750 ml,"12,5 %",121:-
0,Nr 76650,Franzosi,Italien,750 ml,"12,5 %",237:-
0,Nr 57418,Chateau des Annibals,Frankrike,750 ml,13 %,156:-
0,Nr 58381,Le Cecche,Italien,750 ml,"13,5 %",150:-
0,Nr 58445,Nestarec,Tjeckien,750 ml,12 %,330:-
0,Nr 54893,Logan,Australien,750 ml,12 %,161:-
0,Nr 55086,Moschópolis 8,Grekland,750 ml,13 %,201:-
0,Nr 55221,Goo-Goo Wine,Italien,750 ml,11 %,151:-
0,Nr 79766,La Villette,Frankrike,750 ml,12 %,151:-
0,Nr 74457,Cuvée des Vignettes,Frankrike,750 ml,"13,5 %",381:-
0,Nr 78694,El Grifo,Spanien,750 ml,12 %,362:-
0,Nr 78829,Château Paradis,Frankrike,750 ml,13 %,151:-
0,Nr 78041,Meyer-Näkel,Tyskland,750 ml,12 %,201:-
0,Nr 79766,La Villette,Frankrike,750 ml,12 %,151:-
0,Nr 74457,Cuvée des Vignettes,Frankrike,750 ml,"13,5 %",381:-
0,Nr 78694,El Grifo,Spanien,750 ml,12 %,362:-
0,Nr 78829,Château Paradis,Frankrike,750 ml,13 %,151:-
0,Nr 52488,Figuière,Frankrike,750 ml,13 %,147:-
0,Nr 52607,Lidköping,Frankrike,750 ml,"12,5 %",113:-
0,Nr 53020,Wongraven,Italien,750 ml,12 %,141:-
0,Nr 54893,Logan,Australien,750 ml,12 %,161:-
0,Nr 55086,Moschópolis 8,Grekland,750 ml,13 %,201:-
0,Nr 55221,Goo-Goo Wine,Italien,750 ml,11 %,151:-
0,Nr 79430,Rosa dei Masi,Italien,750 ml,"12,5 %",121:-
0,Nr 79625,Popova Kula,Nordmakedonien,750 ml,"12,5 %",112:-
0,Nr 78630,Quinta Clarisa,Spanien,750 ml,13 %,233:-
0,Nr 72564,Rabl,Österrike,750 ml,"11,5 %",147:-
0,Nr 71235,Crazy Tropez,Frankrike,750 ml,"12,5 %",117:-
