snapdate,name,art_nr,country,volume,alc_vol,price,type
2023-09-08,Domaine Andrée,54882,France,750.0,12.5,399,Rött
2023-09-08,Umberto Cesari,54522,Italy,750.0,14,390,Rött
2023-09-08,Ascher,50920,Italy,750.0,14,419,Rött
2023-09-08,Domaine Giudicelli,55199,France,750.0,13.5,389,Rött
2023-09-08,Suertes del Marqués,53456,Spain,750.0,11.5,429,Rött
2023-09-08,Savigny-lès-Beaune,51413,France,750.0,12.5,449,Rött
2023-09-08,Francone,50816,Italy,750.0,14.5,442,Rött
2023-09-08,Brunello di Montalcino,50845,Italy,750.0,14,449,Rött
2023-09-08,Maison Orcia,53097,France,750.0,14.5,449,Rött
2023-09-08,Prunotto,59120,Italy,750.0,13.5,439,Rött
2023-09-08,Ruffino,59199,Italy,750.0,15,399,Rött
2023-09-08,Damilano,59301,Italy,750.0,14.5,449,Rött
2023-09-08,Damilano,59297,Italy,750.0,14.5,449,Rött
2023-09-08,Château Lauga,59335,France,750.0,14,446,Rött
2023-09-08,Altum,59336,Argentina,750.0,15,405,Rött
2023-09-08,Châteauneuf-du-Pape,59353,France,750.0,14.5,399,Rött
2023-09-08,Gigondas,59356,France,750.0,14.5,379,Rött
2023-09-08,Philippe Colin,59369,France,750.0,13.5,399,Rött
2023-09-08,Chateau de Lauga,59382,France,750.0,13.5,436,Rött
2023-09-08,Chateau la Rouvière Rouge,59438,France,750.0,15,394,Rött
2023-09-08,Brunello di Montalcino,59456,Italy,750.0,15,449,Rött
2023-09-08,Saint-Joseph,59496,France,750.0,13.5,379,Rött
2023-09-08,Magna Terra,59543,Italy,750.0,14,439,Rött
2023-09-08,VantoRosso,59610,Italy,500.0,12.5,399,Rött
2023-09-08,Villa i Cipressi,59665,Italy,750.0,14.5,433,Rött
2023-09-08,Redoma,79735,Portugal,750.0,12.5,425,Rött
2023-09-08,Werfdans,50999,South Africa,750.0,12.5,399,Rött
2023-09-08,Weingut am Schlipf Schneider,56115,Germany,750.0,12.5,399,Rött
2023-09-08,Calistri,57021,Italy,750.0,14,444,Rött
2023-09-08,Stark-Condé,57136,South Africa,750.0,14,395,Rött
2023-09-08,Edouard Delaunay,58165,France,750.0,13,409,Rött
2023-09-08,Conde de la Salceda,58993,Spain,750.0,14.5,449,Rött
2023-09-08,Dourakis Romeiko,54187,Greece,750.0,12.5,429,Rött
2023-09-08,Ascheri,53038,Italy,750.0,14,389,Rött
2023-09-08,Montefalco Rosso Riserva,50575,Italy,750.0,15,379,Rött
2023-09-08,La Gironda,71774,Italy,750.0,15.5,409,Rött
2023-09-08,Château Piche Leibre,56716,France,750.0,12.5,399,Rött
2023-09-08,Toi je sais,56377,France,750.0,10.5,389,Rött
2023-09-08,Cerbaia,93878,Italy,750.0,14,419,Rött
2023-09-08,Marrone,52040,Italy,750.0,15,379,Rött
2023-09-08,Renato Corino,52576,Italy,750.0,14.5,429,Rött
2023-09-08,La Maliosa,52674,Italy,750.0,14,370,Rött
2023-09-08,Le Cecche,52763,Italy,750.0,15,391,Rött
2023-09-08,Woodlands,52823,Australia,750.0,13.5,429,Rött
2023-09-08,Barbaresco Asili,52817,Italy,750.0,15,389,Rött
2023-09-08,Joillot Pommard,52833,France,750.0,13.5,384,Rött
2023-09-08,Joillot,52841,France,750.0,13.5,413,Rött
2023-09-08,Almondo,52916,Italy,750.0,14.5,389,Rött
2023-09-08,Casisano,53894,Italy,750.0,14,435,Rött
2023-09-08,Amarone,58681,Italy,750.0,16,444,Rött
2023-09-08,Catena Alta,91331,Argentina,750.0,13.5,395,Rött
2023-09-08,4Kilos,58789,Spain,750.0,12,399,Rött
2023-09-08,Baron Dauvergne,58833,France,750.0,12.5,425,Rött
2023-09-08,Barolo,74911,Italy,750.0,14.5,419,Rött
2023-09-08,Giusto Alle Balze,72395,Italy,750.0,14,449,Rött
2023-09-08,Comte de M,82251,Lebanon,750.0,14,399,Rött
2023-09-08,Marion,72075,Italy,750.0,14.5,396,Rött
2023-09-08,Marion,77050,Italy,750.0,14.5,396,Rött
2023-09-08,Barolo,78358,Italy,750.0,14.5,449,Rött
2023-09-08,Meron,79745,Israel,750.0,14.5,379,Rött
2023-09-08,Casa de la Cera,76851,Spain,750.0,15,389,Rött
2023-09-08,Casa Cisca,77670,Spain,750.0,15.5,415,Rött
2023-09-08,Nada Fiorenzo,70670,Italy,750.0,14.5,441,Rött
2023-09-08,Barolo,72723,Italy,750.0,14,398,Rött
2023-09-08,M.Chapoutier,78193,France,750.0,15,399,Rött
2023-09-08,BelColle,72643,Italy,750.0,14.5,439,Rött
2023-09-08,Monthélie Domaine,76007,France,750.0,13,429,Rött
2023-09-08,Chanzy,79276,France,750.0,13,419,Rött
2023-09-08,Olivier & Lafont,73791,France,750.0,15,409,Rött
2023-09-08,El Grifo,79977,Spain,750.0,13.5,375,Rött
2023-09-08,Domaine des Tourelles,78830,Lebanon,750.0,14.5,389,Rött
2023-09-08,Meyer-Näkel,78882,Germany,750.0,13,370,Rött
2023-09-08,Bouchard Finlayson,72442,South Africa,750.0,14.5,429,Rött
2023-09-08,Shannon,76283,South Africa,750.0,14,444,Rött
2023-09-08,Château Tour Baladoz,70141,France,750.0,14,399,Rött
2023-09-08,BelColle,78422,Italy,1500.0,14,400,Rött
2023-09-08,Coppo,70673,Italy,750.0,13.5,395,Rött
2023-09-08,Lupi,53469,Moldova,750.0,14.5,370,Rött
2023-09-08,Podere Grasselino,53467,Italy,1500.0,14.5,446,Rött
2023-09-08,Barbera d'Alba Superiore,75566,Italy,1500.0,14.5,439,Rött
2023-09-08,Amarone Classico,73334,Italy,750.0,16,395,Rött
2023-09-08,Amarone Della Valpolicella,71998,Italy,750.0,15,429,Rött
2023-09-08,Calda,78496,Portugal,750.0,14.5,383,Rött
2023-09-08,Pere Seda,72341,Spain,750.0,15,391,Rött
2023-09-08,BelColle,74595,Italy,750.0,14.5,409,Rött
2023-09-08,Guarda Boschi,73586,Italy,750.0,14,400,Rött
2023-09-08,Alesia Anderson Valley,72673,United States,750.0,13,449,Rött
2023-09-08,Clos La Gaffelière,76348,France,750.0,14,385,Rött
2023-09-08,Roche d´Ampsej,75134,Italy,750.0,14.5,389,Rött
2023-09-08,Domaine Trilles,76757,France,750.0,15,394,Rött
2023-09-08,E Guigal,70271,France,750.0,14.5,439,Rött
2023-09-08,Marchese di Villamarina,90459,Italy,750.0,13.5,449,Rött
2023-09-08,Perica Oro,81855,Spain,750.0,14,434,Rött
2023-09-08,Barilà,71102,Italy,750.0,14.5,375,Rött
2023-09-08,Moraia,78900,Italy,750.0,13.5,444,Rött
2023-09-08,Tenuta Tignanello Marchesi Antinori,73341,Italy,750.0,14,399,Rött
2023-09-08,Domaine de Fontbonau,79129,France,750.0,15,429,Rött
2023-09-08,Villa Antinori,2300,Italy,1500.0,13.5,399,Rött
2023-09-08,Vin Cotto Straveccio,70798,Italy,500.0,14,445,Rött
2023-09-08,Barbaresco Canova,75910,Italy,750.0,14,399,Rött
2023-09-08,Bolla Le Origini,73426,Italy,750.0,16.5,439,Rött
2023-09-08,Per Lui,71741,Italy,750.0,13.5,444,Rött
2023-09-08,Per Lui,70382,Italy,750.0,15,444,Rött
2023-09-08,Viña Pedrosa,56770,Spain,750.0,14.5,429,Rött
2023-09-08,Campo alle Comete,56755,Italy,750.0,14.5,425,Rött
2023-09-08,Clos Dière L'oeuf,54456,France,750.0,14,399,Rött
2023-09-08,Clos Dière Barrique,54457,France,750.0,14,399,Rött
2023-09-08,Telmo Rodriguez,54469,Spain,750.0,14.5,399,Rött
2023-09-08,Radici Taurasi,94443,Italy,750.0,13.5,399,Rött
2023-09-08,Solo Mazuelo,54627,Spain,750.0,13.5,399,Rött
2023-09-08,Anibal de Otero,54630,Spain,750.0,13.5,426,Rött
2023-09-08,Tesselaarsdal,54692,South Africa,750.0,13,439,Rött
2023-09-08,Sylla Sebaste,54645,Italy,750.0,14,448,Rött
2023-09-08,SvB Rosa,54707,Serbia,750.0,13,398,Rött
2023-09-08,Demuerte,54718,Spain,750.0,14.5,379,Rött
2023-09-08,Tancredi,54909,Italy,750.0,13.5,449,Rött
2023-09-08,Tenuta le Colonne,54922,Italy,750.0,13.5,429,Rött
2023-09-08,Clos de la George,55009,Switzerland,750.0,13.5,438,Rött
2023-09-08,Pecchenino,55152,Italy,750.0,15,409,Rött
2023-09-08,El Vell Coster,55407,Spain,750.0,17,395,Rött
2023-09-08,Chateau la Rouvière,55488,France,750.0,14,394,Rött
2023-09-08,Chateau Leognan,55548,France,750.0,13,424,Rött
2023-09-08,Elena Fucchi,55551,Italy,750.0,14,384,Rött
2023-09-08,Elena Fucci,55552,Italy,750.0,14,375,Rött
2023-09-08,Bell Cros,70962,Spain,1500.0,14,374,Rött
2023-09-08,Amarone,55709,Italy,750.0,15.5,424,Rött
2023-09-08,Boeira Reserva,55773,Portugal,750.0,14,379,Rött
2023-09-08,Chateau Bouscassé,55744,France,750.0,14.5,389,Rött
2023-09-08,Babylonstoren,55806,South Africa,750.0,14.5,375,Rött
2023-09-08,Brunello di Montalcino,55866,Italy,750.0,14.5,419,Rött
2023-09-08,Eperosa,55857,Australia,750.0,13.5,379,Rött
2023-09-08,Assmannshausen,55919,Germany,750.0,13,399,Rött
2023-09-08,Matteo Correggia,56060,Italy,750.0,14.5,389,Rött
2023-09-08,Mingorra,56218,Portugal,750.0,14,383,Rött
2023-09-08,Alain Brumont,56305,France,750.0,15,409,Rött
2023-09-08,BelColle,56356,Italy,750.0,14.5,419,Rött
2023-09-08,Matsu,56407,Spain,750.0,15,414,Rött
2023-09-08,Nuiton Beaunoy,50058,France,750.0,13.5,389,Rött
2023-09-08,Clos de la George,50063,Switzerland,750.0,13.9,403,Rött
2023-09-08,La Lobera,50181,Spain,750.0,15,389,Rött
2023-09-08,Rio Bom,50198,Portugal,750.0,14,398,Rött
2023-09-08,Saltner,50188,Italy,750.0,13.5,394,Rött
2023-09-08,Miguel Merino Gran Reserva,50532,Spain,750.0,14.5,445,Rött
2023-09-08,Barolo,50773,Italy,750.0,14.5,399,Rött
2023-09-08,TOCS,50895,Spain,750.0,15,385,Rött
2023-09-08,TOCS,50896,Spain,750.0,15,385,Rött
2023-09-08,Château Picque Caillou,50882,France,750.0,13,395,Rött
2023-09-08,Bricco Bonfante,51132,Italy,750.0,15.5,395,Rött
2023-09-08,Brunello di Montalcino,51128,Italy,750.0,14.5,449,Rött
2023-09-08,Château Le Coteau,51219,France,750.0,13,379,Rött
2023-09-08,Valtellina Superiore,51169,Italy,750.0,14.5,379,Rött
2023-09-08,Mauro Molino,51466,Italy,750.0,14.5,398,Rött
2023-09-08,Le Ragose,51514,Italy,500.0,15.5,399,Rött
2023-09-08,Barolo,93963,Italy,750.0,14.5,419,Rött
2023-09-08,Barolo,56851,Italy,750.0,14.5,439,Rött
2023-09-08,De Toren Fusion V,93052,South Africa,750.0,14.5,399,Rött
2023-09-08,Ampelos,57232,United States,750.0,14,395,Rött
2023-09-08,Sor Ugo,53653,Italy,750.0,15,379,Rött
2023-09-08,BlankBottle,53825,South Africa,750.0,15.5,377,Rött
2023-09-08,Quinta do Mourão,54026,Portugal,750.0,13.5,398,Rött
2023-09-08,Chianti Rufina,54025,Italy,750.0,14.5,439,Rött
2023-09-08,Enzo Boglietti,54151,Italy,750.0,14.5,379,Rött
2023-09-08,West,54176,United States,750.0,14.5,429,Rött
2023-09-08,Montresor,54342,Italy,750.0,15,399,Rött
2023-09-08,Storm Ignis,54363,South Africa,750.0,13.5,449,Rött
2023-09-08,Faustino,71829,Spain,750.0,14,379,Rött
2023-09-08,Riedlin,71791,Germany,750.0,12.5,419,Rött
2023-09-08,Saint-Joseph,70595,France,750.0,14.5,399,Rött
2023-09-08,Montagne,75147,France,750.0,15,379,Rött
2023-09-08,Masroig,70461,Spain,750.0,14,399,Rött
2023-09-08,Torre d´Orti,78318,Italy,1500.0,14.5,399,Rött
2023-09-08,Long Meadow Ranch,77227,United States,750.0,13.5,419,Rött
2023-09-08,Bussola,71964,Italy,750.0,15.5,440,Rött
2023-09-08,Lilliano Ruspoli,78831,Italy,750.0,14.5,399,Rött
2023-09-08,I’Rennero,73513,Italy,750.0,14.5,442,Rött
2023-09-08,Chanzy,70406,France,750.0,13.5,449,Rött
2023-09-08,Los Aguilares,70777,Spain,750.0,14,419,Rött
2023-09-08,Los Aguilares,79458,Spain,750.0,13.5,375,Rött
2023-09-08,Barolo,72982,Italy,750.0,14.5,409,Rött
2023-09-08,Eneo,76415,Italy,750.0,15,379,Rött
2023-09-08,Corpo Notte,74380,Italy,750.0,14.5,399,Rött
2023-09-08,Vigna del Convento,73583,Italy,750.0,13.5,439,Rött
2023-09-08,Ramírez de la Piscina,70947,Spain,1500.0,14.5,429,Rött
2023-09-08,Valpolicella Superiore,72398,Italy,750.0,14.5,399,Rött
2023-09-08,Auxey-Duresses Première Cru,73182,France,750.0,13.5,412,Rött
2023-09-08,Amarone Della Valpolicella Classico,71548,Italy,750.0,15.5,431,Rött
2023-09-08,Château Capbern,3071,France,750.0,13.5,395,Rött
2023-09-08,Barolo Riserva,76638,Italy,750.0,15,441,Rött
2023-09-08,Côte-Rôtie,79306,France,750.0,12.5,439,Rött
2023-09-08,Godelia,75579,Spain,750.0,14.5,395,Rött
2023-09-08,Barolo Boscareto,73003,Italy,750.0,14,419,Rött
2023-09-08,Brunello di Montalcino,73850,Italy,750.0,14.5,439,Rött
2023-09-08,Zýme,72847,Italy,750.0,13.5,425,Rött
2023-09-08,Malpuesto,76604,Spain,750.0,14.5,419,Rött
2023-09-08,Arpepe,75489,Italy,750.0,13.5,449,Rött
2023-09-08,Concentus,79049,Italy,750.0,14,439,Rött
2023-09-08,Edouard Delaun,54889,France,750.0,12.5,379,Rött
2023-09-08,Utsatges Red,58322,Spain,750.0,13.5,421,Rött
2023-09-08,Torraccia del Piantavigna,57375,Italy,750.0,13.5,399,Rött
2023-09-08,Barolo,56508,Italy,750.0,14.5,389,Rött
2023-09-08,Montesodi,72989,Italy,750.0,13.5,429,Rött
2023-09-08,Torres Manso de Velasco,85967,Chile,750.0,13.5,419,Rött
2023-09-08,La Loba,53333,Spain,750.0,14,419,Rött
2023-09-08,Gattinara Pietro,58798,Italy,750.0,14,399,Rött
2023-09-08,Amarone della Valpolicella Classico,73769,Italy,750.0,16,439,Rött
2023-09-08,Casal dei Ronchi,87253,Italy,500.0,14,399,Rött
2023-09-08,Clos de L'Oratoire des Papes,73963,France,750.0,14.5,439,Rött
2023-09-08,Zeni,473088,Italy,750.0,15.5,429,Rött
2023-09-08,Amarone,28002,Italy,750.0,15,399,Rött
2023-09-08,Kendall-Jackson,72623,United States,750.0,14.5,379,Rött
2023-09-08,Kendall-Jackson,72619,United States,750.0,14.5,399,Rött
2023-09-08,Tommasi,87201,Italy,1500.0,13.5,429,Rött
2023-09-08,Chianti Classico,73459,Italy,750.0,13,391,Rött
2023-09-08,Moncaro,2822,Italy,750.0,13,89,Vitt
2023-09-08,Elara,20071,Spain,750.0,12.5,99,Vitt
2023-09-08,Voyage Blanc,1152,France,750.0,12.5,89,Vitt
2023-09-08,The Rebellion,2064,Hungary,750.0,12.5,79,Vitt
2023-09-08,Gato Negro,7934,Chile,250.0,12,39,Vitt
2023-09-08,Leth,4200,Austria,750.0,12.5,95,Vitt
2023-09-08,Moonlight Manor,6293,South Africa,750.0,12.5,94,Vitt
2023-09-08,R,78596,Germany,1000.0,12.5,99,Vitt
2023-09-08,Ruppertsberger Hofstück,5914,Germany,750.0,11,79,Vitt
2023-09-08,Brochet Facile,2267,France,750.0,12.5,99,Vitt
2023-09-08,Ruppertsberger Nussbien,5901,Germany,750.0,10,87,Vitt
2023-09-08,Ecologica Berlina Organic,6266,Germany,750.0,8.5,69,Vitt
2023-09-08,Dimension,5006,South Africa,750.0,13,82,Vitt
2023-09-08,Black Tower,72350,European Union,750.0,8.5,76,Vitt
2023-09-08,Lindemans,16457,Australia,750.0,12.5,79,Vitt
2023-09-08,Lindeman's Bin 65,20043,Australia,750.0,13,85,Vitt
2023-09-08,Sander,5464,Germany,750.0,12,99,Vitt
2023-09-08,Jacob's Creek,7496,Australia,375.0,12.5,52,Vitt
2023-09-08,Crudo,4993,Italy,750.0,12.5,94,Vitt
2023-09-08,P.Lex,74879,Italy,750.0,12,99,Vitt
2023-09-08,Viña Maipo,6671,Chile,750.0,12,65,Vitt
2023-09-08,Chablis,5637,France,375.0,12,99,Vitt
2023-09-08,Viña Maipo,6671,Chile,375.0,12,45,Vitt
2023-09-08,Alto Molino,20052,Argentina,750.0,13.5,99,Vitt
2023-09-08,Jean Biecher,2198,France,750.0,12.5,99,Vitt
2023-09-08,Les Fumées Blanches,22139,France,750.0,11.5,99,Vitt
2023-09-08,Lindemans Bin 65,2106,Australia,375.0,13,53,Vitt
2023-09-08,Casal Garcia,2596,Portugal,750.0,8.5,75,Vitt
2023-09-08,Nivole,7787,Italy,375.0,5,99,Vitt
2023-09-08,Stoneleigh,6311,New Zealand,375.0,13,70,Vitt
2023-09-08,Königsmosel,7469,Germany,750.0,8.5,79,Vitt
2023-09-08,Leif Mannerström,70248,France,750.0,11.5,99,Vitt
2023-09-08,Black Tower,6045,Germany,750.0,8.5,69,Vitt
2023-09-08,Casillero del Diablo,2075,Chile,375.0,13.5,49,Vitt
2023-09-08,Leth,2581,Austria,750.0,12.5,99,Vitt
2023-09-08,Casillero del Diablo,2075,Chile,750.0,13.5,85,Vitt
2023-09-08,Leth,4587,Austria,750.0,12.5,94,Vitt
2023-09-08,Marie d’ Alsace Biecher,12244,France,750.0,12.5,99,Vitt
2023-09-08,Bombus,6264,Chile,1000.0,13,94,Vitt
2023-09-08,Moulin Blanc,78951,France,750.0,12,99,Vitt
2023-09-08,The Crossings,6276,New Zealand,750.0,12,99,Vitt
2023-09-08,Maison Francoise,79907,France,1000.0,12.5,99,Vitt
2023-09-08,Casillero del Diablo,2075,Chile,250.0,13,37,Vitt
2023-09-08,Marqués de Riscal,6001,Spain,375.0,13,69,Vitt
2023-09-08,JP Chenet,12103,France,250.0,11.5,37,Vitt
2023-09-08,Bergh,74234,Austria,750.0,12.5,99,Vitt
2023-09-08,Grand Sud,72037,France,1000.0,11.5,94,Vitt
2023-09-08,Ruppertsberger,72038,Germany,750.0,13.5,99,Vitt
2023-09-08,René Barbier,2670,Spain,375.0,11,52,Vitt
2023-09-08,Sankt Anna,2120,Germany,750.0,11.5,99,Vitt
2023-09-08,Côtes du Rhône,76602,France,750.0,12.5,89,Vitt
2023-09-08,El Cortejo,6012,Argentina,375.0,12.5,49,Vitt
2023-09-08,Catch & Release,75586,France,750.0,11,89,Vitt
2023-09-08,Ruppertsberger,2801,Germany,750.0,12.5,87,Vitt
2023-09-08,Bouchard Aîné,82534,France,750.0,12.5,99,Vitt
2023-09-08,De Bortoli,6403,Australia,750.0,11.5,89,Vitt
2023-09-08,Gazela,2566,Portugal,750.0,8.5,69,Vitt
2023-09-08,Frontera,88958,Chile,750.0,12,65,Vitt
2023-09-08,Simonsig,2032,South Africa,750.0,13,98,Vitt
2023-09-08,Gustave Lorentz,22257,France,375.0,12.5,64,Vitt
2023-09-08,Weinmann,73522,Austria,1000.0,12,99,Vitt
2023-09-08,Río Claro,6851,Chile,750.0,12.5,79,Vitt
2023-09-08,René Barbier,2670,Spain,750.0,11,78,Vitt
2023-09-08,Leva,2772,Germany,750.0,11,83,Vitt
2023-09-08,El Coto,2780,Spain,750.0,12,85,Vitt
2023-09-08,Ruppertsberger,6768,Germany,750.0,12.5,97,Vitt
2023-09-08,Lindeman's,6145,Australia,750.0,11.5,79,Vitt
2023-09-08,Domaine Lalande,75181,France,750.0,12,89,Vitt
2023-09-08,Las Moras,16018,Argentina,750.0,13,89,Vitt
2023-09-08,Stoneleigh Latitude,6360,New Zealand,375.0,13.5,79,Vitt
2023-09-08,Palazzo,6384,Italy,750.0,12.5,79,Vitt
2023-09-08,Ecologica Familias,2403,Argentina,750.0,12,75,Vitt
2023-09-08,Jacob's Creek,7496,Australia,750.0,13,83,Vitt
2023-09-08,El Coto,2780,Spain,375.0,12,54,Vitt
2023-09-08,Königsmosel,7469,Germany,375.0,8.5,55,Vitt
2023-09-08,Porta 6,22018,Portugal,750.0,12.5,79,Vitt
2023-09-08,Rawson's Retreat,16022,Australia,750.0,9.5,89,Vitt
2023-09-08,Spier Signature,2234,South Africa,750.0,13,89,Vitt
2023-09-08,Gustav,6003,Germany,750.0,12,75,Vitt
2023-09-08,Moselland,5135,Germany,750.0,8,72,Vitt
2023-09-08,Relax,7230,Germany,750.0,8.5,78,Vitt
2023-09-08,Lisa 1503,79461,Italy,1000.0,13,99,Vitt
2023-09-08,Ernst,78659,France,750.0,12,99,Vitt
2023-09-08,Spring Village,6803,United States,750.0,12.5,79,Vitt
2023-09-08,Mooi by Org de Rac,2892,South Africa,750.0,12,99,Vitt
2023-09-08,CHILL OUT,2053,South Africa,750.0,13,79,Vitt
2023-09-08,Black Tower,6045,Germany,250.0,8.5,35,Vitt
2023-09-08,Saint Clair,12000,New Zealand,375.0,12,65,Vitt
2023-09-08,Crudo,2606,Italy,375.0,12.5,49,Vitt
2023-09-08,50°,5824,Germany,750.0,12,99,Vitt
2023-09-08,VID-A,2383,Spain,750.0,13.5,99,Vitt
2023-09-08,Moselland,6657,Germany,750.0,8.5,79,Vitt
2023-09-08,Muscadet Sèvre et Maine,2275,France,750.0,12,95,Vitt
2023-09-08,Tr3 Apor,2414,Hungary,750.0,11.5,75,Vitt
2023-09-08,Saint Auriol,2675,France,750.0,12.5,79,Vitt
2023-09-08,Maison Bonjour,79671,France,1000.0,12.5,99,Vitt
2023-09-08,Pietra Di Pinot Grigio,2709,Italy,750.0,12.5,99,Vitt
2023-09-08,Wolf Blass Eaglehawk,16443,Australia,750.0,12.5,75,Vitt
2023-09-08,Bee You,2687,United States,750.0,13,89,Vitt
2023-09-08,Leva,2715,Bulgaria,750.0,13,75,Vitt
2023-09-08,Cono Sur,6680,Chile,750.0,12.5,77,Vitt
2023-09-08,Masi Masianco,2415,Italy,750.0,13,97,Vitt
2023-09-08,Santa Rita,13025,Chile,750.0,12.5,79,Vitt
2023-09-08,Château du Cléray,2185,France,750.0,12.5,97,Vitt
2023-09-08,Morandé Estate Reserve,2251,Chile,750.0,13,99,Vitt
2023-09-08,Penfolds Koonunga Hill,6463,Australia,750.0,12.5,95,Vitt
2023-09-08,Villa Wolf,2164,Germany,750.0,12.5,99,Vitt
2023-09-08,Kleine Zalze Vineyard Selection,20039,South Africa,375.0,13,79,Vitt
2023-09-08,il Nostro,22803,Italy,750.0,12.5,69,Vitt
2023-09-08,Torres Gran Viña Sol,2459,Spain,750.0,13.5,89,Vitt
2023-09-08,Glen Ellen,7046,United States,750.0,13,79,Vitt
2023-09-08,Petit Paul Sapin,74173,France,187.0,12.5,35,Vitt
2023-09-08,Falco,2808,Portugal,750.0,11.5,89,Vitt
2023-09-08,Sophia,2462,Italy,750.0,12.5,99,Vitt
2023-09-08,Jacob's Creek,16434,Australia,750.0,12.5,76,Vitt
2023-09-08,Black Tower,57612,Germany,750.0,11.5,81,Vitt
2023-09-08,Côtes de Saumon,73988,France,750.0,12,99,Vitt
2023-09-08,Inycon,12418,Italy,750.0,13.5,89,Vitt
2023-09-08,Foot of Africa,27004,South Africa,750.0,13,79,Vitt
2023-09-08,Doppio Passo,72084,Italy,750.0,11,99,Vitt
2023-09-08,Girasol,22349,Spain,750.0,13,79,Vitt
2023-09-08,Zonnebloem,2020,South Africa,750.0,12.5,89,Vitt
2023-09-08,Castelgufo,2034,Italy,750.0,13,95,Vitt
2023-09-08,Four Cousins,5150,South Africa,750.0,8.5,79,Vitt
2023-09-08,Collevite,2391,Italy,750.0,13,89,Vitt
2023-09-08,Hope,2434,South Africa,750.0,12.5,99,Vitt
2023-09-08,Ascot,55780,United States,750.0,12.5,99,Vitt
2023-09-08,Hans Baer,76934,Germany,750.0,11.5,92,Vitt
2023-09-08,Robertson,12094,South Africa,750.0,13,79,Vitt
2023-09-08,Mileo Bianco Organic,2604,Italy,750.0,12,95,Vitt
2023-09-08,Peacock,5372,Germany,750.0,8.5,77,Vitt
2023-09-08,OranZ,2793,Italy,750.0,12.5,99,Vitt
2023-09-08,Kourtaki,7185,Greece,750.0,11.5,89,Vitt
2023-09-08,Cono Sur,6522,Chile,750.0,12.5,97,Vitt
2023-09-08,Paul Sapin,2141,France,750.0,12.5,99,Vitt
2023-09-08,KWV Chardonnay,7055,South Africa,750.0,13,95,Vitt
2023-09-08,Chavin,2297,France,750.0,11.5,89,Vitt
2023-09-08,Piconico Chardonnay,2296,Argentina,750.0,12.5,89,Vitt
2023-09-08,Fontana Candida,2410,Italy,750.0,12.5,89,Vitt
2023-09-08,Diamant,2160,Cyprus,750.0,11.5,89,Vitt
2023-09-08,Grande Nuit,72649,France,750.0,12,95,Vitt
2023-09-08,3 Generations of Peace,2654,South Africa,750.0,13,89,Vitt
2023-09-08,Strangely South,2510,Australia,750.0,11,79,Vitt
2023-09-08,Moscato d'Asti,7925,Italy,750.0,5,99,Vitt
2023-09-08,Leth,2961,Austria,375.0,12.5,65,Vitt
2023-09-08,Lynx,4653,United States,375.0,13,65,Vitt
2023-09-08,Casa Clara,2124,Portugal,750.0,12.5,99,Vitt
2023-09-08,Revenge of the Little Squid,57360,Germany,750.0,11.5,79,Vitt
2023-09-08,Deep Roots,5802,Germany,750.0,12,99,Vitt
2023-09-08,Graševina,6405,Croatia,750.0,12,89,Vitt
2023-09-08,Cosa Dolce,6217,Australia,750.0,11.5,89,Vitt
2023-09-08,Mulderbosch,2701,South Africa,750.0,13.5,99,Vitt
2023-09-08,Moncaro,2433,Italy,750.0,12.5,99,Vitt
2023-09-08,Blason de Bourgogne Mâcon-Villages,2295,France,375.0,12.5,79,Vitt
2023-09-08,Vinistella,75922,Italy,750.0,12,89,Vitt
2023-09-08,Terrazze Della Luna,2107,Italy,750.0,12.5,95,Vitt
2023-09-08,Pinot Gris,2899,France,375.0,14,75,Vitt
2023-09-08,Château Bonnet,4151,France,375.0,12,69,Vitt
2023-09-08,Casa Marrone,78554,Italy,750.0,14.5,99,Vitt
2023-09-08,Mezzacorona,2412,Italy,750.0,13,99,Vitt
2023-09-08,CHILL OUT,55208,Italy,750.0,13,79,Vitt
2023-09-08,Indomita,2079,Chile,750.0,12.5,75,Vitt
2023-09-08,Saint Clair Vicar's Choice,2516,New Zealand,750.0,9.5,99,Vitt
2023-09-08,Bitchy Blend,2605,Hungary,750.0,11.5,79,Vitt
2023-09-08,Sangre de Toro,2713,Spain,750.0,10.5,79,Vitt
2023-09-08,Victoria,5340,Germany,375.0,8.5,59,Vitt
2023-09-08,Hope,2682,Australia,750.0,12,99,Vitt
2023-09-08,Arc-en-Ciel,78590,France,1000.0,12.5,89,Vitt
2023-09-08,Savanha Tercet,11611,South Africa,750.0,13,79,Vitt
