id,name,country,volume,alcohol_volume,price,type
Nr 58851,Porta del vento,Italy,750.0,12,260,Mousserande
Nr 7369,Anna de Codorníu Organic,Spain,750.0,11.5,117,Mousserande
Nr 77413,Agustí Torelló Mata,Spain,750.0,11.5,197,Mousserande
Nr 77412,Naveran,Spain,750.0,12.5,161,Mousserande
Nr 56004,Motzenbäcker,Germany,750.0,13,191,Mousserande
Nr 56210,Gramona,Spain,750.0,12,267,Mousserande
Nr 56461,Fernand Engel,France,750.0,12.5,191,Mousserande
Nr 52849,San Michele,Italy,750.0,11,134,Mousserande
Nr 53074,Corpinnat INGENIUS,Spain,750.0,12.5,185,Mousserande
Nr 70535,Emile Beyer Crémant dAlsace,France,750.0,12.5,200,Mousserande
Nr 72460,Enguera in a Bubble,Spain,750.0,11.5,133,Mousserande
Nr 70267,Caprasia,Spain,750.0,11.5,235,Mousserande
Nr 76770,Soligo Solicum,Italy,750.0,11.5,121,Mousserande
Nr 73132,Robert Barbichon,France,750.0,12,408,Mousserande
Nr 76299,Pet-Nat Rosé,Italy,750.0,11,251,Mousserande
Nr 77441,Org de Rac La Verne,South Africa,750.0,12.5,171,Mousserande
Nr 77740,Castellblanc,Spain,750.0,11.5,121,Mousserande
Nr 55075,Maria Casanovas,Spain,750.0,11.5,190,Mousserande
Nr 55207,Murviedro,Spain,750.0,11.5,121,Mousserande
Nr 57089,Leclerc Briant,France,750.0,12,601,Mousserande
Nr 78113,Cartemisia,Italy,750.0,11,127,Mousserande
Nr 77018,Ecoltura Prosecco,Italy,750.0,11,91,Mousserande
Nr 7913,Duval-Leroy,France,750.0,12,451,Mousserande
Nr 77702,Louis Bouillot,France,750.0,12,247,Mousserande
Nr 75447,Snou Cava,Spain,750.0,12.5,140,Mousserande
Nr 50567,Vilarnau,Spain,750.0,11.5,141,Mousserande
Nr 51220,Same Same Cava Brut Nature,Spain,750.0,11.5,131,Mousserande
Nr 51617,Birgit Pur,Austria,750.0,12,401,Mousserande
Nr 52085,Juve & Camps,Spain,750.0,12,340,Mousserande
Nr 52178,Mionetto,Italy,750.0,11,109,Mousserande
Nr 77781,Bernhard & Reibel,France,750.0,12,305,Mousserande
Nr 51033,Agusti Torello Mata,Spain,750.0,11.5,651,Mousserande
Nr 59013,Gurrieri,Italy,750.0,12.5,420,Mousserande
Nr 57635,Albert de Conti,France,750.0,11.5,171,Mousserande
Nr 57653,Ô temps suspends ton vol,France,750.0,13,241,Mousserande
Nr 51684,Aranleon Solo,Spain,750.0,11.5,141,Mousserande
Nr 52970,Bellissima,Italy,750.0,11.5,150,Mousserande
Nr 74838,Garcia de Verdevique,Spain,750.0,11.5,148,Mousserande
Nr 71354,Mufi,Slovenia,750.0,11,201,Mousserande
Nr 81317,Pizzolato Prosecco,Italy,750.0,11,99,Mousserande
Nr 84155,Snou Cava,Spain,750.0,12,157,Mousserande
Nr 50834,Gurrieri,Italy,750.0,12.5,410,Mousserande
Nr 53509,Fleury,France,750.0,12,567,Mousserande
Nr 54364,Bolet,Spain,750.0,11.5,127,Mousserande
Nr 78891,Robert Barbichon,France,750.0,12,378,Mousserande
Nr 56481,Recaredo,Spain,750.0,11.5,501,Mousserande
Nr 56957,Schilcher Frizzante,Austria,750.0,12.5,326,Mousserande
Nr 57100,Anderssons,Spain,750.0,11.5,131,Mousserande
Nr 56255,Scurone,Italy,750.0,11.5,201,Mousserande
Nr 78440,Pata Negra,Spain,750.0,11.5,77,Mousserande
Nr 75771,At Roca,Spain,750.0,12,230,Mousserande
Nr 75708,Nashville Stories,Italy,750.0,11,117,Mousserande
Nr 2435,Aperitivo,Germany,750.0,4.5,49,Mousserande
Nr 77951,Enzo Bartoli,Italy,750.0,12.5,91,Mousserande
Nr 77339,Viva by Carolina Gynning,Italy,750.0,11,131,Mousserande
Nr 77282,Col di Manza,Italy,750.0,11.5,185,Mousserande
Nr 70849,Copenhagen,Denmark,750.0,5,190,Mousserande
Nr 76600,Agusti Torello Mata,Spain,750.0,11.5,241,Mousserande
Nr 73043,Crémant d'Alsace,France,750.0,13,181,Mousserande
Nr 77042,Crudo,Italy,750.0,11.5,96,Mousserande
Nr 79936,Ruffino,Italy,750.0,11,141,Mousserande
Nr 77170,Lindenlaub,France,750.0,12.5,245,Mousserande
Nr 57673,Cornelia Tessari,Italy,750.0,11,201,Mousserande
Nr 57976,Crémant d'Alsace,France,750.0,12,310,Mousserande
Nr 58284,Cremant,France,750.0,12.5,651,Mousserande
Nr 58342,Karl Schaefer,Germany,750.0,12.5,221,Mousserande
Nr 58460,Batllori,Spain,750.0,11.5,200,Mousserande
Nr 74210,Llopart,Spain,750.0,11.5,241,Mousserande
Nr 77782,Bernhard & Reibel,France,750.0,12,300,Mousserande
Nr 77715,Trilogie,France,750.0,12,271,Mousserande
Nr 77232,Loxarel Sàniger Brut,Spain,750.0,12.5,161,Mousserande
Nr 75372,El Gran Botánico,Spain,750.0,11.5,111,Mousserande
Nr 7911,Veuve Ambal Crémant de Bourgogne,France,750.0,12,181,Mousserande
Nr 7928,Gardo & Morris,New Zealand,750.0,12.5,131,Mousserande
Nr 77970,Parató Cava,Spain,750.0,12,233,Mousserande
Nr 76418,Guldkula Green,France,750.0,12.5,501,Mousserande
Nr 79928,Domaine Saint-Rémy,France,750.0,12.5,171,Mousserande
Nr 93670,Domaine Vigneau-Chevreau,France,750.0,13.5,201,Mousserande
Nr 56408,Simonis,France,750.0,13,300,Mousserande
Nr 56534,Pere Ventura,Spain,750.0,11.5,131,Mousserande
Nr 56774,Raventós i Blanc,Spain,750.0,12,191,Mousserande
Nr 78452,Dominio D´Tharsys,Spain,750.0,12,152,Mousserande
Nr 50632,Cava Roy,Spain,750.0,12,152,Mousserande
Nr 50642,Marastoni Prosecco,Italy,750.0,11.5,59,Mousserande
Nr 51247,Carattere,Italy,750.0,11.5,141,Mousserande
Nr 51884,Pittnauer,Austria,750.0,12.5,329,Mousserande
Nr 54656,Pierre Frick,France,750.0,13,299,Mousserande
Nr 55031,Maria Casanovas,Spain,750.0,11.5,258,Mousserande
Nr 55183,Maria Casanovas,Spain,750.0,11.5,146,Mousserande
Nr 57985,Vin & Natur Cinque Campi 2,Italy,,12,876,Mousserande
Nr 58438,Gérard Bertrand,France,750.0,12,171,Mousserande
Nr 58452,Batllori,Spain,750.0,11.5,170,Mousserande
Nr 77088,Copenhagen,Denmark,750.0,5,190,Mousserande
Nr 73618,Canard Duchêne,France,750.0,12,400,Mousserande
Nr 79573,Genesis,Italy,750.0,11.5,160,Mousserande
Nr 77674,Campofalco,Italy,750.0,11,171,Mousserande
Nr 55719,Luc Faller,France,750.0,12.8,300,Mousserande
Nr 56166,Gramona,Spain,1500.0,12,452,Mousserande
Nr 7319,Törley,Hungary,750.0,11.5,67,Mousserande
Nr 97016,Llopart,Spain,750.0,11.5,241,Mousserande
Nr 77709,Roxanne,Spain,750.0,12.5,141,Mousserande
Nr 75554,Vita Vivet,Spain,750.0,11.5,141,Mousserande
Nr 58581,Métisse,France,750.0,12,498,Mousserande
Nr 79582,Bonchelli,Italy,750.0,11,111,Mousserande
Nr 76916,Chang-Pang,Spain,750.0,11.5,111,Mousserande
Nr 77843,Casalforte,Italy,750.0,11,81,Mousserande
Nr 70046,Franciacorta Brut,Italy,750.0,12.5,291,Mousserande
Nr 52611,Cerro Blanco,Spain,750.0,11.5,81,Mousserande
Nr 53044,EXSUM,Spain,750.0,12.5,200,Mousserande
Nr 53676,Verdicchio di Matelica,Italy,750.0,12,302,Mousserande
Nr 53717,Domaine Saint-Rémy Prestige,France,750.0,12.5,187,Mousserande
Nr 54391,Bellini Original Cocktail Cipriani,Italy,750.0,5.5,179,Mousserande
Nr 55493,Loxarel,Spain,750.0,12.5,261,Mousserande
Nr 55926,Fasoli Gino,Italy,750.0,11.5,127,Mousserande
Nr 56372,Raventos i Blanc,Spain,750.0,12,181,Mousserande
Nr 79834,Vincent Couche,France,750.0,12,582,Mousserande
Nr 70319,Maschio,Italy,750.0,11,117,Mousserande
Nr 77964,Il Frappato,Italy,750.0,12.5,131,Mousserande
Nr 95263,Funky Pet Nat,Austria,750.0,12,291,Mousserande
Nr 71028,Leclerc Briant,France,750.0,12,431,Mousserande
Nr 56831,Ö,Spain,750.0,11.5,131,Mousserande
Nr 55103,Maria Casanovas,Spain,750.0,11.5,250,Mousserande
Nr 77834,Torelló Pàl-Lid,Spain,750.0,12,196,Mousserande
Nr 84023,Terrers Corpinnat,Spain,750.0,12,301,Mousserande
Nr 77860,Pazzione Cava,Spain,200.0,11.5,40,Mousserande
Nr 50570,Vilarnau,Spain,750.0,11.5,241,Mousserande
Nr 50583,Albert de Vilarnau,Spain,750.0,12,401,Mousserande
Nr 52083,Juve & Camps,Spain,750.0,12,197,Mousserande
Nr 57641,Ein Wildes Gläschen,Austria,750.0,11,251,Mousserande
Nr 58164,Kamara,Greece,750.0,12,321,Mousserande
Nr 58454,Batllori,Spain,750.0,11.5,200,Mousserande
Nr 54626,Grebbestad Cava,Spain,750.0,11.5,191,Mousserande
Nr 59043,Vin & Natur Strohmeier 5,Austria,,12.5,1110,Mousserande
Nr 59317,Col Tamarie,Italy,750.0,11.5,200,Mousserande
Nr 7927,Codorníu Ecológica,Spain,750.0,11.5,101,Mousserande
Nr 77124,Parés Baltà,Spain,750.0,11.5,117,Mousserande
Nr 54041,Haut-Mouleyre,France,750.0,11.5,101,Mousserande
Nr 57280,Sagolika Söderköping,Germany,750.0,11,141,Mousserande
Nr 78045,True Colours,Spain,750.0,12,111,Mousserande
Nr 58408,Njutbara Norrköping Bubbel,Germany,750.0,11,150,Mousserande
Nr 59231,Cosmopolitan Diva,,,,76,Mousserande
Nr 7552,Crémant Rosé De Chanceny,France,750.0,12.5,121,Mousserande
Nr 53330,Agneta Patrulls,Portugal,750.0,12,101,Mousserande
Nr 57447,Rättvik,France,750.0,12,398,Mousserande
Nr 51854,Chandon,Argentina,750.0,11.5,201,Mousserande
Nr 54503,Höga Kusten,Moldova,750.0,12.5,141,Mousserande
Nr 53022,It's a Pink,Italy,750.0,11,121,Mousserande
Nr 7713,Törley,Hungary,750.0,11.5,71,Mousserande
Nr 81422,Henriot,France,750.0,12,601,Mousserande
Nr 77202,Cavicchioli 1928,Italy,750.0,11,101,Mousserande
Nr 56523,Guldkula,France,750.0,12.5,271,Mousserande
Nr 7743,Freixenet,Spain,750.0,11.5,91,Mousserande
Nr 76293,Ferrari,Italy,750.0,12.5,181,Mousserande
Nr 70765,JP Chenet,France,750.0,10.5,86,Mousserande
Nr 55242,Heidsieck & Co,France,750.0,12.5,301,Mousserande
Nr 58090,Karlskronabubblet,Spain,750.0,11.5,160,Mousserande
Nr 7495,Lanson,France,750.0,12.5,501,Mousserande
Nr 72739,Freixenet,Italy,200.0,11,40,Mousserande
Nr 78769,Simpsons,UK,750.0,12,430,Mousserande
Nr 52680,JönköpingBubblet,Spain,750.0,11.5,151,Mousserande
Nr 78277,Bottega Gold,Italy,750.0,11,231,Mousserande
Nr 76026,Cuvée Uddevalla,France,750.0,12,369,Mousserande
Nr 58233,Luigi di Grasso,Italy,750.0,12.5,261,Mousserande
Nr 53874,Comtes de Champagne,France,750.0,12.5,1797,Mousserande
Nr 75248,Guldkula White,France,750.0,12,401,Mousserande
Nr 75382,Alice Bardot,France,750.0,12.5,231,Mousserande
Nr 51832,Chandon,Argentina,187.0,11.5,49.30,Mousserande
Nr 7901,Duval-Leroy,France,750.0,12,559,Mousserande
Nr 77152,Rotari,Italy,750.0,12.5,157,Mousserande
Nr 57354,Saints & Sinners,Austria,750.0,12.5,156,Mousserande
Nr 2379,Lui,Argentina,750.0,12,71,Mousserande
Nr 74501,ÖrebroBubblet,Spain,750.0,11.5,151,Mousserande
Nr 58402,Champagne Gosset,France,750.0,12,660,Mousserande
Nr 58434,Empreinte Meunier,France,750.0,12.5,1051,Mousserande
Nr 88943,Nicolas Feuillatte,France,750.0,12.5,1325,Mousserande
Nr 52692,KungsbackaBubblet,Spain,750.0,11.5,151,Mousserande
Nr 75251,Kleine Zalze,South Africa,750.0,12,241,Mousserande
Nr 55231,Mionetto,Italy,200.0,11,43,Mousserande
Nr 77801,Prestige des Sacres,France,750.0,12.5,321,Mousserande
Nr 50303,It's a Blanc de Blancs,Italy,750.0,11,121,Mousserande
Nr 79057,BiancaVigna,Italy,750.0,11.5,100,Mousserande
Nr 82958,La Corona,Spain,750.0,11.5,126,Mousserande
Nr 55546,Norrköping Champagne,France,750.0,12.5,413,Mousserande
Nr 52668,Charlier & Fils,France,750.0,12,328,Mousserande
Nr 52816,La Chouette de Champillon,France,750.0,12.5,421,Mousserande
Nr 52932,Perlino,Italy,375.0,11,60,Mousserande
Nr 56410,Deutz,France,750.0,12,659,Mousserande
Nr 56843,Villa Conchi,Spain,750.0,11.5,141,Mousserande
Nr 56955,Fita Azul Celebration,Portugal,750.0,12,131,Mousserande
Nr 56956,Fita Azul,Portugal,750.0,12,131,Mousserande
Nr 79356,Vincent Delouvin,France,750.0,12,330,Mousserande
Nr 77915,Mia,Spain,750.0,7,91,Mousserande
Nr 77338,Moët & Chandon,France,750.0,12,531,Mousserande
Nr 76530,Prosecco,Italy,750.0,11,159,Mousserande
Nr 56843,Villa Conchi,Spain,750.0,11.5,141,Mousserande
Nr 56955,Fita Azul Celebration,Portugal,750.0,12,131,Mousserande
Nr 56956,Fita Azul,Portugal,750.0,12,131,Mousserande
Nr 79057,BiancaVigna,Italy,750.0,11.5,100,Mousserande
Nr 52216,RiFol,Italy,750.0,12,265,Mousserande
Nr 55261,Strekov 1075,Slovakia,750.0,12.5,291,Mousserande
Nr 59221,Lacourte Godbillon,France,750.0,12,300,Mousserande
Nr 59263,Thiénot,France,750.0,12,1501,Mousserande
Nr 74416,JM Gobillard & Fils,France,750.0,12,331,Mousserande
Nr 76079,Armand de Brignac,France,6000.0,12.5,49851,Mousserande
Nr 7329,Launois,France,750.0,12,451,Mousserande
Nr 87359,Pol Roger,France,3000.0,12,2305,Mousserande
Nr 88946,Nicolas Feuillatte,France,200.0,12,137,Mousserande
Nr 77613,Pol Roger,France,750.0,12.5,501,Mousserande
Nr 7906,Stefan Winter,Germany,750.0,12,181,Mousserande
Nr 77694,Michel Turgy,France,750.0,12,601,Mousserande
Nr 87518,Moët & Chandon,France,6000.0,12,6869,Mousserande
Nr 56067,J. Pérard,France,750.0,12.5,341,Mousserande
Nr 52426,Crémant de Bourgogne,France,750.0,12.5,166,Mousserande
Nr 52844,Doyard Mahé,France,750.0,12,501,Mousserande
Nr 53248,Freixenet,Spain,1500.0,11.5,222,Mousserande
Nr 54254,Wiston Estate,UK,750.0,12,481,Mousserande
Nr 7702,Cremant de Loire Brut,France,750.0,12,99,Mousserande
Nr 77116,Maurice Grumier,France,750.0,12.5,351,Mousserande
Nr 74804,Laurent-Perrier,France,750.0,12,801,Mousserande
Nr 77073,Duménil,France,750.0,12,636,Mousserande
Nr 87037,Taittinger,France,1500.0,12.5,1598,Mousserande
Nr 7574,Celebrandum Reserva Seco,Spain,750.0,11.5,107,Mousserande
Nr 77428,Pertois-Lebrun,France,750.0,12,500,Mousserande
Nr 72099,Pierre Péters,France,750.0,12,581,Mousserande
Nr 72099,Pierre Péters,France,750.0,12,581,Mousserande
Nr 77073,Duménil,France,750.0,12,636,Mousserande
Nr 77981,Ferrari,Italy,375.0,12.5,100,Mousserande
Nr 77953,Pere Ventura,Spain,750.0,12,289,Mousserande
Nr 77760,Ramon Berenguer I,Spain,750.0,11.5,101,Mousserande
Nr 56954,Fita Azul Exclusive,Portugal,750.0,12,151,Mousserande
Nr 78006,Cattier,France,750.0,12.5,471,Mousserande
Nr 72048,Résurgence,France,750.0,12,647,Mousserande
Nr 82217,Joly,France,750.0,12,391,Mousserande
Nr 50272,Champagne Gruet,France,750.0,12,261,Mousserande
Nr 50812,Emile Leclère,France,750.0,12,380,Mousserande
Nr 51844,Bouché,France,750.0,12,401,Mousserande
Nr 51893,Freixenet,Italy,750.0,7,90,Mousserande
Nr 52283,Guerlet-Deguerne,France,750.0,12,400,Mousserande
Nr 57532,Le Gallais,France,750.0,12,531,Mousserande
Nr 57549,Le Gallais,France,750.0,12,531,Mousserande
Nr 58128,Joly Prestige,France,750.0,12,641,Mousserande
Nr 59112,Natten,Italy,750.0,11,180,Mousserande
Nr 77464,R & L Legras,France,750.0,12,450,Mousserande
Nr 82808,Philipponnat,France,750.0,12.5,701,Mousserande
Nr 70563,Le Contesse,Italy,750.0,11,121,Mousserande
Nr 77803,Le Mesnil,France,750.0,12.5,442,Mousserande
Nr 76191,Champagne de Castelnau,France,750.0,12.5,401,Mousserande
Nr 74841,Perfect day,Italy,750.0,11,77,Mousserande
Nr 70576,Clotilde Davenne,France,750.0,12.5,197,Mousserande
Nr 54924,De Lozey,France,750.0,12,330,Mousserande
Nr 57589,Michel Mailliard,France,375.0,12,234,Mousserande
Nr 77903,Charles Clément,France,1500.0,12,637,Mousserande
Nr 77703,West Seafoam,USA,750.0,12,430,Mousserande
Nr 77884,Pertois-Lebrun,France,750.0,12,400,Mousserande
Nr 76517,Guy Michel,France,750.0,12.5,746,Mousserande
Nr 56800,Ferrari,Italy,750.0,12.5,301,Mousserande
Nr 72739,Freixenet,Italy,750.0,11,111,Mousserande
Nr 77903,Charles Clément,France,1500.0,12,637,Mousserande
Nr 77703,West Seafoam,USA,750.0,12,430,Mousserande
Nr 7879,Gancia,Italy,200.0,11.5,40,Mousserande
Nr 73165,Prosecco,Italy,750.0,11,119,Mousserande
Nr 76191,Champagne de Castelnau,France,750.0,12.5,401,Mousserande
Nr 74841,Perfect day,Italy,750.0,11,77,Mousserande
Nr 70576,Clotilde Davenne,France,750.0,12.5,197,Mousserande
Nr 57589,Michel Mailliard,France,375.0,12,234,Mousserande
Nr 70093,AnnoZero,Italy,750.0,11,148,Mousserande
Nr 7751,Henkell Trocken,Germany,750.0,11.5,91,Mousserande
Nr 77397,Cattier,France,750.0,12.5,391,Mousserande
Nr 77443,Ruinart,France,750.0,12,519,Mousserande
Nr 70318,Pointillart Leroy,France,750.0,12,327,Mousserande
Nr 7555,Alexandre Bonnet,France,1500.0,12.5,672,Mousserande
Nr 77498,Louis Roederer,France,1500.0,12,1002,Mousserande
Nr 77156,Durbanville Hills,South Africa,750.0,13.5,81,Mousserande
Nr 73085,Castelmondo Prosecco,Italy,1500.0,11,172,Mousserande
Nr 78537,Benoit Munier,France,750.0,12,527,Mousserande
Nr 77241,Monte Rossa,Italy,750.0,12.5,301,Mousserande
Nr 71069,Émile Leclère,France,750.0,12,340,Mousserande
Nr 77769,Michel Cousinat,France,750.0,12.5,361,Mousserande
Nr 7359,Jacob's Creek,Australia,200.0,12.5,37,Mousserande
Nr 79403,Bonnet-Ponson,France,750.0,12.5,371,Mousserande
Nr 78475,Langham Culver,UK,750.0,12,398,Mousserande
Nr 79264,François Martenot,France,750.0,12,129,Mousserande
Nr 84994,Bonnaire,France,750.0,12,400,Mousserande
Nr 51528,Domaine La Borderie,France,750.0,12,580,Mousserande
Nr 55907,Osby Champagne,France,750.0,12.5,647,Mousserande
Nr 56005,Gaidoz-Forget,France,750.0,12.5,361,Mousserande
Nr 87340,Laurent-Perrier,France,750.0,12,651,Mousserande
Nr 76135,Pere Ventura,Spain,750.0,12,151,Mousserande
Nr 82363,Louis Bouillot,France,750.0,12,211,Mousserande
Nr 7545,Moët & Chandon,France,750.0,12.5,601,Mousserande
Nr 77156,Durbanville Hills,South Africa,750.0,13.5,81,Mousserande
Nr 73085,Castelmondo Prosecco,Italy,1500.0,11,172,Mousserande
Nr 78537,Benoit Munier,France,750.0,12,527,Mousserande
Nr 57961,Benoit Munier,France,750.0,12,751,Mousserande
Nr 76968,Freixenet ICE,Spain,750.0,11.5,131,Mousserande
Nr 81466,Henriot,France,1500.0,12,1002,Mousserande
Nr 74538,Drappier,France,1500.0,12,838,Mousserande
Nr 77650,Tribaut,France,750.0,12.5,357,Mousserande
Nr 77899,Vve Fourny & Fils Premier Cru,France,750.0,12,371,Mousserande
Nr 77175,Hatt et Söner Quattuor,France,1500.0,12,1083,Mousserande
Nr 79215,Gallimard Pére & Fils,France,750.0,12,352,Mousserande
Nr 77477,Gosset,France,750.0,12,771,Mousserande
Nr 77655,Cuvée the Pleaser,France,750.0,12,391,Mousserande
Nr 73524,Martini,Italy,750.0,11.5,100,Mousserande
Nr 52959,Le Gallais,France,750.0,12,361,Mousserande
Nr 78571,Les Vignes de Montgueux,France,750.0,12,525,Mousserande
Nr 83671,Gusbourne,UK,750.0,12,517,Mousserande
Nr 50685,Mariefred Champagne,France,750.0,12,398,Mousserande
Nr 73631,M. Cousinat,France,750.0,12,401,Mousserande
Nr 75912,Jaume Serra,Spain,750.0,11.5,77,Mousserande
Nr 79463,Michel Cousinat,France,750.0,12.5,341,Mousserande
Nr 55323,Agarena,Spain,750.0,11.5,142,Mousserande
Nr 83757,Blanc de Blancs,France,750.0,11.5,130,Mousserande
Nr 83762,Cremant de Bourgogne,France,750.0,12,149,Mousserande
Nr 82343,Raspberry Sparkletini,Italy,750.0,5,69.60,Mousserande
Nr 73631,M. Cousinat,France,750.0,12,401,Mousserande
Nr 75912,Jaume Serra,Spain,750.0,11.5,77,Mousserande
Nr 79463,Michel Cousinat,France,750.0,12.5,341,Mousserande
Nr 83757,Blanc de Blancs,France,750.0,11.5,130,Mousserande
Nr 83762,Cremant de Bourgogne,France,750.0,12,149,Mousserande
Nr 73175,Champagne de Castelnau,France,750.0,12.5,501,Mousserande
Nr 55323,Agarena,Spain,750.0,11.5,142,Mousserande
Nr 77132,Gérard Bertrand,France,750.0,12.5,171,Mousserande
Nr 77637,Jean-Noël Haton,France,750.0,12,281,Mousserande
Nr 75799,Palmer,France,750.0,12,431,Mousserande
Nr 7487,Deutz,France,1500.0,12,1053,Mousserande
Nr 77741,Clotilde Davenne,France,375.0,12.5,100,Mousserande
Nr 77620,Canard Duchêne Charles VII,France,750.0,12,551,Mousserande
Nr 78571,Les Vignes de Montgueux,France,750.0,12,525,Mousserande
Nr 83671,Gusbourne,UK,750.0,12,517,Mousserande
Nr 50685,Mariefred Champagne,France,750.0,12,398,Mousserande
Nr 58049,Gränna,France,750.0,12,442,Mousserande
Nr 58127,Chavost,France,750.0,12.5,531,Mousserande
Nr 58616,Vve Fourny & Fils,France,750.0,12,1201,Mousserande
Nr 7410,Dopff Brut Cuvée Julien,France,750.0,12,152,Mousserande
Nr 77167,Billecart-Salmon,France,750.0,12,731,Mousserande
Nr 76115,L Bénard-Pitois,France,750.0,12,409,Mousserande
Nr 74349,Les Enfosques,Spain,750.0,11.5,121,Mousserande
Nr 77360,Örebro 757 År Cuvée,France,750.0,12,362,Mousserande
Nr 77479,De Venoge,France,750.0,12,732,Mousserande
Nr 77534,Pol Couronne,France,750.0,12,381,Mousserande
Nr 77134,Héraclite,France,750.0,12.5,734,Mousserande
Nr 76744,Soutiran,France,750.0,12.5,751,Mousserande
Nr 80513,Prosecco 18K,Italy,750.0,11,161,Mousserande
Nr 70392,Henri Goutorbe,France,750.0,12,398,Mousserande
Nr 79048,Nominé-Renard Special Club,France,750.0,12.5,568,Mousserande
Nr 78584,Jumeau-Delozanne,France,750.0,12,480,Mousserande
Nr 78200,Pico Maccario Barbera,Italy,750.0,13,190,Mousserande
Nr 76894,Harrow & Hope,UK,750.0,12,451,Mousserande
Nr 75170,Casa Canevel Prosecco,Italy,750.0,11,131,Mousserande
Nr 75141,Paul Dangin et Fils,France,750.0,12,285,Mousserande
Nr 78390,Driant-Valentin,France,750.0,12,619,Mousserande
Nr 73755,Ernst Mousserande,France,750.0,11,81,Mousserande
Nr 74020,Bersi Serlini,Italy,750.0,12.5,321,Mousserande
Nr 51141,Josep Coca,Spain,750.0,12.5,310,Mousserande
Nr 51191,Jean Plener fils,France,750.0,12,449,Mousserande
Nr 51729,Antech,France,750.0,12,181,Mousserande
Nr 51792,Coquillette,France,750.0,12,341,Mousserande
Nr 51964,Sensi,Italy,750.0,11,171,Mousserande
Nr 52044,Akakies,Greece,750.0,12,131,Mousserande
Nr 52271,Brimoncourt,France,750.0,12.5,625,Mousserande
Nr 52523,Virginie Bergeronneau,France,750.0,12,390,Mousserande
Nr 52524,Bergeronneau-Marion,France,750.0,12,500,Mousserande
Nr 52525,Bergeronneau-Marion,France,750.0,12,550,Mousserande
Nr 52561,Domaine Collet Mixed Case,France,,12.5,1164,Mousserande
Nr 52691,Ulricehamn,France,750.0,12,398,Mousserande
Nr 52988,Stefan Potzinger,Austria,750.0,12.5,261,Mousserande
Nr 53058,Pascal Redon,France,750.0,12,331,Mousserande
Nr 53555,Sobrero,Italy,750.0,12.5,361,Mousserande
Nr 53719,La Fiòca,Italy,750.0,13,381,Mousserande
Nr 53940,Gisèle Devavry,France,750.0,12,486,Mousserande
Nr 54071,Anthonij Rupert,South Africa,750.0,12.5,241,Mousserande
Nr 54117,Pierre Moncuit,France,750.0,12,596,Mousserande
Nr 54199,Wiston,UK,750.0,12,491,Mousserande
Nr 77969,Ferrari,Italy,1500.0,12.5,342,Mousserande
Nr 77866,Falanghina del Sannio,Italy,750.0,12,234,Mousserande
Nr 77382,Von Winning,Germany,750.0,13,207,Mousserande
Nr 77442,Collet,France,750.0,12.5,340,Mousserande
Nr 79240,JP Chenet,France,750.0,11,147,Mousserande
Nr 77188,Festival,France,750.0,12,331,Mousserande
Nr 77927,Babylonstoren,South Africa,750.0,12,371,Mousserande
Nr 77537,Los Monteros,Spain,750.0,11.5,101,Mousserande
Nr 77479,De Venoge,France,750.0,12,732,Mousserande
Nr 77534,Pol Couronne,France,750.0,12,381,Mousserande
Nr 77134,Héraclite,France,750.0,12.5,734,Mousserande
Nr 76744,Soutiran,France,750.0,12.5,751,Mousserande
Nr 80513,Prosecco 18K,Italy,750.0,11,161,Mousserande
Nr 70392,Henri Goutorbe,France,750.0,12,398,Mousserande
Nr 54640,Dominio De Requena,Spain,750.0,12,147,Mousserande
Nr 54642,Bortolotti 47 Valdobbiadene,Italy,750.0,11.5,220,Mousserande
Nr 54722,Mussler,Germany,750.0,12.5,296,Mousserande
Nr 54854,A. Bergère,France,750.0,12,511,Mousserande
Nr 54845,A Bergère,France,750.0,12,511,Mousserande
Nr 54858,Jean Claude Vallois,France,750.0,12,541,Mousserande
Nr 54871,Franck Bonville,France,750.0,12.5,651,Mousserande
Nr 54902,Rémi Leroy,France,750.0,12.5,700,Mousserande
Nr 54905,De Lozey,France,750.0,12,360,Mousserande
Nr 54926,Huot,France,750.0,12.5,486,Mousserande
Nr 54974,Lidköping Champagne,France,750.0,12,300,Mousserande
Nr 55056,Gerhard Deim,Austria,750.0,11.5,160,Mousserande
Nr 55074,Jean Claude Vallois,France,750.0,12,360,Mousserande
Nr 55069,Michel Mailliard,France,750.0,12.5,386,Mousserande
Nr 55233,Mionetto,Italy,1500.0,11,242,Mousserande
Nr 55371,Vignon Père & Fils,France,750.0,12,501,Mousserande
Nr 56463,Giorti,Italy,750.0,12,120,Mousserande
Nr 56525,Guldkula,France,1500.0,12.5,602,Mousserande
